dt_iso,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,Dhi,Dni,Ghi,weather_broken clouds,weather_few clouds,weather_light rain,weather_moderate rain,weather_other,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,hour_sin,hour_cos,month_sin,month_cos,solar_zenith,solar_azimuth,clearness_index,effective_irradiance,direct_fraction,clear_sky_index,cloud_effect,minutes_since_sunrise,minutes_until_sunset
2010-07-01 00:00:00+10:00,281.66,276.31,1023.0,69.0,5.1,300.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,-0.8660254,170.1693,5.684342e-14,,0.0,0.0,0.0,0.0,0.0,960.0
2010-07-01 01:00:00+10:00,281.52,277.54,1023.0,76.0,4.56,291.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904,0.9659258,-0.5,-0.8660254,163.5405,57.15037,,0.0,0.0,0.0,0.0,0.0,900.0
2010-07-01 02:00:00+10:00,280.92,277.15,1023.0,77.0,4.45,289.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.8660254,-0.5,-0.8660254,151.87527,77.289444,,0.0,0.0,0.0,0.0,0.0,840.0
2010-07-01 03:00:00+10:00,281.06,274.89,1023.0,65.0,6.7,300.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70710677,0.70710677,-0.5,-0.8660254,139.40079,87.86694,,0.0,0.0,0.0,0.0,0.0,780.0
2010-07-01 04:00:00+10:00,280.93,277.34,1023.0,78.0,4.16,287.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254,0.5,-0.5,-0.8660254,126.830414,95.69166,,0.0,0.0,0.0,0.0,0.0,720.0
2010-07-01 05:00:00+10:00,280.54,277.32,1023.0,80.0,4.17,288.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258,0.25881904,-0.5,-0.8660254,114.4136,102.68967,,0.0,0.0,0.0,0.0,0.0,660.0
2010-07-01 06:00:00+10:00,280.36,277.32,1024.0,81.0,6.2,300.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123234e-17,-0.5,-0.8660254,102.33227,109.711365,,0.0,0.0,0.0,0.0,0.0,600.0
2010-07-01 07:00:00+10:00,280.3,277.26,1025.0,81.0,3.99,291.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9659258,-0.25881904,-0.5,-0.8660254,90.79304,117.32352,,0.0,0.0,0.0,0.0,0.0,540.0
2010-07-01 08:00:00+10:00,282.49,278.48,1026.0,76.0,4.33,293.0,0.0,25.0,28.0,195.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8660254,-0.5,-0.5,-0.8660254,80.07916,126.04473,0.25027987,61.596043,0.8744395,0.33084252,42.75,0.0,480.0
2010-07-01 09:00:00+10:00,282.11,275.67,1026.0,64.0,6.7,300.0,0.0,40.0,41.0,705.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70710677,-0.70710677,-0.5,-0.8660254,70.602554,136.4136,0.52161026,275.14398,0.9450402,0.6895116,137.40001,60.0,420.0
2010-07-01 10:00:00+10:00,281.67,275.26,1026.0,64.0,1.0,310.0,0.0,40.0,58.0,790.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.8660254,-0.5,-0.8660254,62.95036,148.91432,0.6238085,417.26224,0.9316038,0.82460654,225.00002,120.0,360.0
2010-07-01 11:00:00+10:00,284.87,277.84,1025.0,62.0,3.31,281.0,0.0,34.0,145.0,575.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25881904,-0.9659258,-0.5,-0.8660254,57.86885,163.6751,0.61445725,450.8189,0.7986111,0.8122453,285.12,180.0,300.0
2010-07-01 12:00:00+10:00,287.9,276.71,1024.0,47.0,6.2,310.0,0.0,20.0,83.0,815.0,531.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246469e-16,-1.0,-0.5,-0.8660254,56.07168,180.0,0.71968746,537.8966,0.9075724,0.95134807,424.80002,240.0,240.0
2010-07-01 13:00:00+10:00,288.1,276.9,1023.0,47.0,6.2,310.0,0.0,15.0,57.0,889.0,543.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904,-0.9659258,-0.5,-0.8660254,57.86885,196.3249,0.7723386,529.82263,0.9397463,1.0209472,461.55002,300.0,180.0
2010-07-01 14:00:00+10:00,287.5,277.22,1023.0,50.0,1.58,274.0,0.0,65.0,64.0,831.0,474.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8660254,-0.5,-0.8660254,62.95036,211.08568,0.78849393,441.9075,0.9284916,1.0423027,165.90001,360.0,120.0
2010-07-01 15:00:00+10:00,288.31,274.82,1023.0,40.0,0.0,0.0,0.0,40.0,181.0,152.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.70710677,-0.70710677,-0.5,-0.8660254,70.602554,223.5864,0.5603324,231.48212,0.45645645,0.74069804,147.6,420.0,60.0
2010-07-01 16:00:00+10:00,287.99,274.53,1023.0,40.0,0.0,0.0,0.0,40.0,108.0,201.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8660254,-0.5,-0.5,-0.8660254,80.07916,233.95526,0.6630221,142.62976,0.65048546,0.8764425,90.600006,480.0,0.0
2010-07-01 17:00:00+10:00,285.79,279.17,1024.0,64.0,0.85,45.0,0.0,100.0,29.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258,-0.25881904,-0.5,-0.8660254,90.79304,242.67648,,28.598621,0.5,2.0,0.0,540.0,0.0
2010-07-01 18:00:00+10:00,283.63,277.77,1025.0,67.0,3.6,330.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.8369701e-16,-0.5,-0.8660254,102.33227,250.28864,,0.0,0.0,0.0,0.0,600.0,0.0
2010-07-01 19:00:00+10:00,283.56,277.7,1025.0,67.0,3.6,330.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258,0.25881904,-0.5,-0.8660254,114.4136,257.31033,,0.0,0.0,0.0,0.0,660.0,0.0
2010-07-01 20:00:00+10:00,283.51,278.89,1025.0,73.0,1.94,338.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254,0.5,-0.5,-0.8660254,126.830414,264.30835,,0.0,0.0,0.0,0.0,720.0,0.0
2010-07-01 21:00:00+10:00,281.57,273.31,1025.0,56.0,3.6,310.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.70710677,0.70710677,-0.5,-0.8660254,139.40079,272.13306,,0.0,0.0,0.0,0.0,780.0,0.0
2010-07-01 22:00:00+10:00,281.73,273.46,1026.0,56.0,3.6,310.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.8660254,-0.5,-0.8660254,151.87527,282.71057,,0.0,0.0,0.0,0.0,840.0,0.0
2010-07-01 23:00:00+10:00,283.0,279.16,1026.0,77.0,2.75,297.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904,0.9659258,-0.5,-0.8660254,163.5405,302.84964,,0.0,0.0,0.0,0.0,900.0,0.0
2010-07-02 00:00:00+10:00,280.65,274.93,1026.0,67.0,3.6,300.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5,-0.8660254,170.09843,5.684342e-14,,0.0,0.0,0.0,0.0,0.0,960.0
2010-07-02 01:00:00+10:00,280.92,275.18,1026.0,67.0,3.6,300.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904,0.9659258,-0.5,-0.8660254,163.4949,56.959194,,0.0,0.0,0.0,0.0,0.0,900.0
2010-07-02 02:00:00+10:00,282.22,278.78,1026.0,79.0,2.7,285.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.8660254,-0.5,-0.8660254,151.84291,77.15579,,0.0,0.0,0.0,0.0,0.0,840.0
2010-07-02 03:00:00+10:00,280.56,275.85,1026.0,72.0,3.6,310.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.70710677,0.70710677,-0.5,-0.8660254,139.37166,87.76772,,0.0,0.0,0.0,0.0,0.0,780.0
2010-07-02 04:00:00+10:00,280.49,275.78,1026.0,72.0,3.6,310.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254,0.5,-0.5,-0.8660254,126.80069,95.61131,,0.0,0.0,0.0,0.0,0.0,720.0
2010-07-02 05:00:00+10:00,282.28,278.83,1026.0,79.0,2.68,267.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258,0.25881904,-0.5,-0.8660254,114.381294,102.620415,,0.0,0.0,0.0,0.0,0.0,660.0
2010-07-02 06:00:00+10:00,280.38,276.99,1026.0,79.0,3.1,300.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123234e-17,-0.5,-0.8660254,102.29598,109.64908,,0.0,0.0,0.0,0.0,0.0,600.0
2010-07-02 07:00:00+10:00,280.5,277.28,1027.0,80.0,3.1,300.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258,-0.25881904,-0.5,-0.8660254,90.75154,117.266075,,0.0,0.0,0.0,0.0,0.0,540.0
2010-07-02 08:00:00+10:00,283.61,279.76,1027.0,77.0,2.65,272.0,0.0,100.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254,-0.5,-0.5,-0.8660254,80.031334,125.99166,0.048070207,11.0,0.0,0.06354357,0.0,0.0,480.0
2010-07-02 09:00:00+10:00,282.37,277.79,1027.0,73.0,0.0,0.0,0.0,75.0,88.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70710677,-0.70710677,-0.5,-0.8660254,70.54748,136.36633,0.19989848,88.0,0.0,0.26424396,22.0,60.0,420.0
2010-07-02 10:00:00+10:00,282.59,278.0,1027.0,73.0,0.0,0.0,0.0,75.0,150.0,0.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254,-0.5,-0.8660254,62.887863,148.87682,0.24899165,150.0,0.0,0.32913968,37.5,120.0,360.0
2010-07-02 11:00:00+10:00,284.77,278.86,1027.0,67.0,2.61,293.0,0.0,100.0,155.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904,-0.9659258,-0.5,-0.8660254,57.800365,163.65363,0.22004636,155.0,0.0,0.29087722,0.0,180.0,300.0
2010-07-02 12:00:00+10:00,286.15,277.84,1026.0,57.0,3.6,320.0,0.0,100.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2246469e-16,-1.0,-0.5,-0.8660254,56.000824,180.0,0.2164572,160.0,0.0,0.28613278,0.0,240.0,240.0
2010-07-02 13:00:00+10:00,286.18,277.87,1025.0,57.0,3.6,320.0,0.0,100.0,111.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904,-0.9659258,-0.5,-0.8660254,57.800365,196.34637,0.15758158,111.0,0.0,0.20830563,0.0,300.0,180.0
2010-07-02 14:00:00+10:00,285.59,279.42,1024.0,66.0,2.94,288.0,0.0,100.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.8660254,-0.5,-0.8660254,62.887863,211.12318,0.17097427,103.0,0.0,0.22600925,0.0,360.0,120.0
2010-07-02 15:00:00+10:00,285.78,278.7,1024.0,62.0,0.0,0.0,0.0,90.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.70710677,-0.70710677,-0.5,-0.8660254,70.54748,223.63367,0.16809645,74.0,0.0,0.22220513,7.4000015,420.0,60.0
2010-07-02 16:00:00+10:00,285.68,278.6,1024.0,62.0,0.0,0.0,0.0,90.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254,-0.5,-0.5,-0.8660254,80.031334,234.00835,0.2796812,64.0,0.0,0.36970806,6.4000015,480.0,0.0
2010-07-02 17:00:00+10:00,284.79,279.92,1024.0,72.0,3.07,304.0,0.0,99.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258,-0.25881904,-0.5,-0.8660254,90.75154,242.73392,,26.0,0.0,2.0,0.25999975,540.0,0.0
2010-07-02 18:00:00+10:00,283.84,279.79,1024.0,76.0,5.1,300.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.8369701e-16,-0.5,-0.8660254,102.29598,250.35092,,0.0,0.0,0.0,0.0,600.0,0.0
2010-07-02 19:00:00+10:00,283.89,280.03,1024.0,77.0,5.1,300.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258,0.25881904,-0.5,-0.8660254,114.381294,257.37958,,0.0,0.0,0.0,0.0,660.0,0.0
2010-07-02 20:00:00+10:00,283.73,280.79,1025.0,82.0,4.44,299.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254,0.5,-0.5,-0.8660254,126.80069,264.38867,,0.0,0.0,0.0,0.0,720.0,0.0
2010-07-02 21:00:00+10:00,283.41,278.39,1025.0,71.0,5.1,310.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.70710677,0.70710677,-0.5,-0.8660254,139.37166,272.23227,,0.0,0.0,0.0,0.0,780.0,0.0
2010-07-02 22:00:00+10:00,283.32,278.3,1024.0,71.0,5.1,310.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.8660254,-0.5,-0.8660254,151.84291,282.8442,,0.0,0.0,0.0,0.0,840.0,0.0
2010-07-02 23:00:00+10:00,283.24,280.13,1025.0,81.0,5.14,279.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904,0.9659258,-0.5,-0.8660254,163.4949,303.0408,,0.0,0.0,0.0,0.0,900.0,0.0
2010-07-03 00:00:00+10:00,282.66,279.2,1024.0,79.0,6.7,310.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.8660254,170.02075,5.684342e-14,,0.0,0.0,0.0,0.0,0.0,960.0
2010-07-03 01:00:00+10:00,282.64,279.18,1024.0,79.0,6.7,310.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25881904,0.9659258,-0.5,-0.8660254,163.44472,56.75077,,0.0,0.0,0.0,0.0,0.0,900.0
2010-07-03 02:00:00+10:00,282.24,279.51,1024.0,83.0,5.87,281.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8660254,-0.5,-0.8660254,151.80728,77.00959,,0.0,0.0,0.0,0.0,0.0,840.0
2010-07-03 03:00:00+10:00,281.68,278.96,1024.0,83.0,7.7,320.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.70710677,0.70710677,-0.5,-0.8660254,139.3396,87.65908,,0.0,0.0,0.0,0.0,0.0,780.0
2010-07-03 04:00:00+10:00,281.71,278.99,1024.0,83.0,7.7,320.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8660254,0.5,-0.5,-0.8660254,126.768036,95.5233,,0.0,0.0,0.0,0.0,0.0,720.0
2010-07-03 05:00:00+10:00,281.1,278.74,1024.0,85.0,6.49,281.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9659258,0.25881904,-0.5,-0.8660254,114.34584,102.54453,,0.0,0.0,0.0,0.0,0.0,660.0
2010-07-03 06:00:00+10:00,281.26,278.89,1024.0,85.0,7.7,310.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.123234e-17,-0.5,-0.8660254,102.25617,109.5808,,0.0,0.0,0.0,0.0,0.0,600.0
2010-07-03 07:00:00+10:00,281.26,278.89,1025.0,85.0,7.7,310.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9659258,-0.25881904,-0.5,-0.8660254,90.706055,117.203094,,0.0,0.0,0.0,0.0,0.0,540.0
2010-07-03 08:00:00+10:00,283.55,279.12,1026.0,74.0,6.23,265.0,0.0,11.0,22.0,323.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254,-0.5,-0.5,-0.8660254,79.978905,125.93345,0.2738826,78.20546,0.9362319,0.36204666,56.07,0.0,480.0
2010-07-03 09:00:00+10:00,283.74,278.3,1026.0,69.0,2.6,310.0,0.0,40.0,44.0,675.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70710677,-0.70710677,-0.5,-0.8660254,70.487114,136.31447,0.5073142,269.4627,0.9388039,0.6706208,134.40001,60.0,420.0
2010-07-03 10:00:00+10:00,283.93,278.48,1026.0,69.0,2.6,310.0,0.0,40.0,54.0,789.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.8660254,-0.5,-0.8660254,62.819355,148.83566,0.6177108,414.4132,0.93594307,0.8165544,223.8,120.0,360.0
2010-07-03 11:00:00+10:00,285.73,278.88,1026.0,63.0,5.84,232.0,0.0,18.0,62.0,836.0,481.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904,-0.9659258,-0.5,-0.8660254,57.725285,163.63004,0.6814292,508.40668,0.9309577,0.90078396,394.41998,180.0,300.0
2010-07-03 12:00:00+10:00,287.73,276.86,1026.0,48.0,6.7,240.0,0.0,10.0,67.0,855.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2246469e-16,-1.0,-0.5,-0.8660254,55.923138,180.0,0.72637045,546.0604,0.92733186,0.9601921,484.19998,240.0,240.0
2010-07-03 13:00:00+10:00,287.83,276.95,1025.0,48.0,6.7,240.0,0.0,8.0,67.0,857.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904,-0.9659258,-0.5,-0.8660254,57.725285,196.36996,0.760764,524.62024,0.92748916,1.005657,494.04,300.0,180.0
2010-07-03 14:00:00+10:00,287.49,277.77,1025.0,52.0,5.91,212.0,0.0,6.0,60.0,848.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.8660254,-0.5,-0.8660254,62.819355,211.16434,0.79159725,447.36426,0.9339207,1.0464156,449.32,360.0,120.0
2010-07-03 15:00:00+10:00,287.99,273.82,1026.0,38.0,6.7,240.0,0.0,4.0,53.0,795.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.70710677,-0.70710677,-0.5,-0.8660254,70.487114,223.68553,0.8266504,318.54498,0.9375,1.0927527,350.4,420.0,60.0
2010-07-03 16:00:00+10:00,287.79,273.64,1027.0,38.0,6.7,240.0,0.0,4.0,43.0,671.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254,-0.5,-0.5,-0.8660254,79.978905,234.06654,0.9172893,159.7612,0.9397759,1.2125689,202.56,480.0,0.0
2010-07-03 17:00:00+10:00,285.29,278.0,1027.0,61.0,4.89,217.0,0.0,3.0,18.0,277.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9659258,-0.25881904,-0.5,-0.8660254,90.706055,242.7969,,14.58663,0.938983,2.0,48.5,540.0,0.0
2010-07-03 18:00:00+10:00,283.27,276.1,1028.0,61.0,4.1,260.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701e-16,-0.5,-0.8660254,102.25617,250.4192,,0.0,0.0,0.0,0.0,600.0,0.0
2010-07-03 19:00:00+10:00,283.04,275.88,1028.0,61.0,4.1,260.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258,0.25881904,-0.5,-0.8660254,114.34584,257.45547,,0.0,0.0,0.0,0.0,660.0,0.0
2010-07-03 20:00:00+10:00,283.01,276.75,1028.0,65.0,4.49,234.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8660254,0.5,-0.5,-0.8660254,126.768036,264.4767,,0.0,0.0,0.0,0.0,720.0,0.0
2010-07-03 21:00:00+10:00,280.46,273.89,1029.0,63.0,4.6,280.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.70710677,0.70710677,-0.5,-0.8660254,139.3396,272.3409,,0.0,0.0,0.0,0.0,780.0,0.0
2010-07-03 22:00:00+10:00,280.31,273.75,1029.0,63.0,4.6,280.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.8660254,-0.5,-0.8660254,151.80728,282.99042,,0.0,0.0,0.0,0.0,840.0,0.0
2010-07-03 23:00:00+10:00,283.09,277.47,1029.0,68.0,4.55,245.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904,0.9659258,-0.5,-0.8660254,163.44472,303.24924,,0.0,0.0,0.0,0.0,900.0,0.0
2010-07-04 00:00:00+10:00,280.75,274.38,1029.0,64.0,4.6,300.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,-0.8660254,169.93625,5.684342e-14,,0.0,0.0,0.0,0.0,0.0,960.0
2010-07-04 01:00:00+10:00,280.61,274.25,1029.0,64.0,4.6,300.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25881904,0.9659258,-0.5,-0.8660254,163.38991,56.525475,,0.0,0.0,0.0,0.0,0.0,900.0
2010-07-04 02:00:00+10:00,282.82,277.21,1029.0,68.0,4.65,234.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.8660254,-0.5,-0.8660254,151.76834,76.85096,,0.0,0.0,0.0,0.0,0.0,840.0
2010-07-04 03:00:00+10:00,282.53,274.45,1029.0,57.0,5.1,250.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70710677,0.70710677,-0.5,-0.8660254,139.30463,87.54107,,0.0,0.0,0.0,0.0,0.0,780.0
2010-07-04 04:00:00+10:00,282.5,274.42,1028.0,57.0,5.1,250.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8660254,0.5,-0.5,-0.8660254,126.732445,95.42766,,0.0,0.0,0.0,0.0,0.0,720.0
2010-07-04 05:00:00+10:00,282.09,277.32,1028.0,72.0,4.72,232.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9659258,0.25881904,-0.5,-0.8660254,114.307236,102.46205,,0.0,0.0,0.0,0.0,0.0,660.0
2010-07-04 06:00:00+10:00,280.82,276.29,1029.0,73.0,4.64,232.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.123234e-17,-0.5,-0.8660254,102.21287,109.50657,,0.0,0.0,0.0,0.0,0.0,600.0
2010-07-04 07:00:00+10:00,280.71,276.19,1029.0,73.0,4.51,230.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9659258,-0.25881904,-0.5,-0.8660254,90.65657,117.134605,,0.0,0.0,0.0,0.0,0.0,540.0
2010-07-04 08:00:00+10:00,284.08,278.83,1030.0,70.0,4.17,232.0,0.0,43.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8660254,-0.5,-0.5,-0.8660254,79.92189,125.87012,0.15994781,37.0,0.0,0.2114399,21.09,0.0,480.0
2010-07-04 09:00:00+10:00,283.44,277.37,1030.0,66.0,0.0,0.0,0.0,40.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70710677,-0.70710677,-0.5,-0.8660254,70.42147,136.25801,0.24606238,109.0,0.0,0.32527745,65.4,60.0,420.0
2010-07-04 10:00:00+10:00,283.51,277.44,1029.0,66.0,0.0,0.0,0.0,40.0,198.0,120.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.8660254,-0.5,-0.8660254,62.744854,148.79083,0.41296163,252.95444,0.3773585,0.54590666,150.0,120.0,360.0
2010-07-04 11:00:00+10:00,286.13,281.0,1029.0,71.0,4.01,209.0,0.0,60.0,205.0,344.0,379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904,-0.9659258,-0.5,-0.8660254,57.643627,163.60435,0.53570735,389.1032,0.6265938,0.708168,151.59999,180.0,300.0
2010-07-04 12:00:00+10:00,287.4,279.01,1028.0,57.0,4.1,260.0,0.0,64.0,187.0,481.0,453.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246469e-16,-1.0,-0.5,-0.8660254,55.838642,180.0,0.6102672,457.09375,0.7200599,0.80673105,163.08,240.0,240.0
2010-07-04 13:00:00+10:00,287.81,279.39,1027.0,57.0,4.1,260.0,0.0,90.0,91.0,769.0,513.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904,-0.9659258,-0.5,-0.8660254,57.643627,196.39565,0.7251131,502.55627,0.894186,0.9585493,51.30001,300.0,180.0
2010-07-04 14:00:00+10:00,288.2,282.56,1027.0,69.0,3.96,190.0,0.0,94.0,196.0,335.0,367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.8660254,-0.5,-0.8660254,62.744854,211.20917,0.60622764,349.4145,0.6308851,0.801391,22.02,360.0,120.0
